#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Dir
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Dir
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 -1.25 -0.833333333333 91.0390213407
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 87.3976669553
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 -0.416666666667 0.0 85.3562847428
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 0.0 0.416666666667 82.3448463173
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 0.416666666667 0.833333333333 82.4401026541
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 48.7677929062
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 100.913246458
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 90.0510024774
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 89.2966889241
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 85.2236979476
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 -0.416666666667 0.0 83.0281507899
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 0.0 0.416666666667 85.8046250165
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 90.7942374465
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 56.9703717564
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 -1.66666666667 -1.25 89.5745018228
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 -1.25 -0.833333333333 84.6826129697
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 85.2649301102
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 -0.416666666667 0.0 83.9935207175
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 0.0 0.416666666667 91.3890950074
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 0.416666666667 0.833333333333 73.4052619964
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 146.15807482
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 -1.66666666667 -1.25 94.7793775894
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 -1.25 -0.833333333333 91.4633759052
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 87.4311001502
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 -0.416666666667 0.0 87.317451155
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 0.0 0.416666666667 100.085929722
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 0.416666666667 0.833333333333 101.567407685
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 122.083710976
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 100.85843631
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 98.4289133839
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 97.4976843341
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 -0.416666666667 0.0 93.6475696015
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 0.0 0.416666666667 99.4310372408
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 -1.66666666667 -1.25 135.816017749
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 -1.25 -0.833333333333 105.293011428
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 114.545438027
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 -0.416666666667 0.0 101.285483676
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 0.0 0.416666666667 37.7610840657
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 0.416666666667 0.833333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.75 -2.5 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 -2.5 -2.08333333333 95.0569736177
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 89.8837755617
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 -1.66666666667 -1.25 98.8965272235
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 -1.25 -0.833333333333 97.9184700564
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 97.0980537751
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 -0.416666666667 0.0 94.9359259884
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 0.0 0.416666666667 92.2713963908
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 85.4490288292
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 84.2829402913
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 88.5607271348
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 95.9980851626
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 98.047710638
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 96.3719356005
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 94.2113524746
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 91.2342942896
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 82.5778052192
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 -2.5 -2.08333333333 102.30948882
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 100.778503795
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 -1.66666666667 -1.25 98.416761893
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 -1.25 -0.833333333333 98.3814994592
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 97.1872042919
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 -0.416666666667 0.0 94.8435114407
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 0.0 0.416666666667 91.9417097163
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 0.416666666667 0.833333333333 84.9013840199
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 -2.5 -2.08333333333 81.7067135405
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 104.619081388
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 -1.66666666667 -1.25 98.5741553307
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 -1.25 -0.833333333333 98.7330703084
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 97.7036933841
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 -0.416666666667 0.0 95.1449076409
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 0.0 0.416666666667 93.073219626
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 0.416666666667 0.833333333333 82.5415116625
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 87.2315599354
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 103.627887401
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 98.6750925187
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 97.1014439118
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 95.4031773632
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 -0.416666666667 0.0 92.7205527215
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 0.0 0.416666666667 91.419529091
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 100.875978847
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 -2.5 -2.08333333333 51.3507451371
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 95.9827591186
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 -1.66666666667 -1.25 93.5125154669
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 -1.25 -0.833333333333 93.7255621599
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 91.4479127524
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 -0.416666666667 0.0 88.2225584192
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 0.0 0.416666666667 86.0093624792
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 0.416666666667 0.833333333333 85.876460209
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 -2.5 -2.08333333333 99.8714651952
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 105.059599997
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 -1.66666666667 -1.25 92.818498366
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 -1.25 -0.833333333333 89.5069555882
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 87.9641521352
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 -0.416666666667 0.0 84.9003682932
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 0.0 0.416666666667 83.301083006
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 0.416666666667 0.833333333333 85.7481501964
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 99.0579746202
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 66.0060476921
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 86.0531220228
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 87.8455133976
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 85.6064065418
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 -0.416666666667 0.0 83.198685479
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 0.0 0.416666666667 83.7174785308
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 91.0433292755
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 -2.5 -2.08333333333 103.316526873
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 78.142866755
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 -1.66666666667 -1.25 89.7689658073
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 -1.25 -0.833333333333 87.3657035065
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 85.0604818422
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 -0.416666666667 0.0 84.1160921524
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 0.0 0.416666666667 92.0995133856
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 0.416666666667 0.833333333333 78.693870246
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 83.2922824252
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 -1.66666666667 -1.25 81.0834763618
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 -1.25 -0.833333333333 89.4606474221
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 89.3600893494
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 -0.416666666667 0.0 87.5536807856
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 0.0 0.416666666667 95.7775556277
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 0.416666666667 0.833333333333 143.344836868
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 127.681491007
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 107.358946571
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 107.361179075
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 97.7686166399
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 -0.416666666667 0.0 94.928178439
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 0.0 0.416666666667 102.8958378
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 -1.66666666667 -1.25 133.924460643
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 -1.25 -0.833333333333 107.866467469
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 107.129446356
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 -0.416666666667 0.0 113.76336375
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 0.0 0.416666666667 66.2436211218
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 0.416666666667 0.833333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.5 -2.25 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 -2.5 -2.08333333333 106.109643515
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 93.4938841949
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 -1.66666666667 -1.25 97.6024843524
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 -1.25 -0.833333333333 97.10036847
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 95.3687155004
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 -0.416666666667 0.0 91.82025191
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 0.0 0.416666666667 88.311027922
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 0.416666666667 0.833333333333 82.3188790839
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 82.0982799929
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 80.9472869879
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 96.321948276
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 95.2418663564
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 93.692948421
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 -0.416666666667 0.0 90.5709535965
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 0.0 0.416666666667 87.7602379047
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 81.0594860554
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 -2.5 -2.08333333333 90.7679164808
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 102.434385565
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 -1.66666666667 -1.25 98.5845183213
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 -1.25 -0.833333333333 97.0275575473
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 95.2404345807
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 -0.416666666667 0.0 92.3675731148
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 0.0 0.416666666667 89.5629829517
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 0.416666666667 0.833333333333 84.0742043542
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 0.833333333333 1.25 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 1.25 1.66666666667 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
11.0 11.2916666667 -2.25 -2.0 -2.0 -1.83333333333 -2.5 -2.08333333333 114.287731323
11.0 11.2916666667 -2.25 -2.0 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 98.7214983353
