#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Angle
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Angle
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 0.0 0.416666666667 102.072875033
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 60.417757706
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 0.833333333333 1.25 47.1050132852
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 1.25 1.66666666667 26.7861780134
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 18.8009003298
13.625 13.9166666667 -0.75 -0.5 -1.33333333333 -1.16666666667 2.08333333333 2.5 10.9975176366
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 0.0 0.416666666667 103.954038985
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 0.416666666667 0.833333333333 70.4111056065
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 0.833333333333 1.25 46.3548307663
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 1.25 1.66666666667 29.8689964242
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 1.66666666667 2.08333333333 16.2155939726
13.625 13.9166666667 -0.75 -0.5 -1.16666666667 -1.0 2.08333333333 2.5 8.79277819935
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 0.0 0.416666666667 141.62370142
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 0.416666666667 0.833333333333 89.2100945796
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 0.833333333333 1.25 49.5978683115
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 1.25 1.66666666667 29.9824611133
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 1.66666666667 2.08333333333 19.0146695746
13.625 13.9166666667 -0.75 -0.5 -1.0 -0.833333333333 2.08333333333 2.5 10.6480961115
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 66.1480932065
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 0.833333333333 1.25 39.1952199116
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 1.25 1.66666666667 28.5253229347
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 23.5785752933
13.625 13.9166666667 -0.75 -0.5 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 0.416666666667 0.833333333333 18.0957991316
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 0.833333333333 1.25 39.8718026323
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 1.25 1.66666666667 22.4712229847
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 1.66666666667 2.08333333333 28.4081208105
13.625 13.9166666667 -0.75 -0.5 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 86.8976902637
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 0.833333333333 1.25 34.0307372782
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 1.25 1.66666666667 28.2497239214
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 32.4921370364
13.625 13.9166666667 -0.5 -0.25 -2.5 -2.33333333333 2.08333333333 2.5 52.6031773897
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 68.5590512264
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 35.8146197111
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 29.094725755
13.625 13.9166666667 -0.5 -0.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 52.4171047538
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 0.833333333333 1.25 48.5703620001
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 1.25 1.66666666667 31.8831426801
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 1.66666666667 2.08333333333 51.9563661049
13.625 13.9166666667 -0.5 -0.25 -2.16666666667 -2.0 2.08333333333 2.5 51.2420577692
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 0.833333333333 1.25 41.2628618884
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 1.25 1.66666666667 18.984459957
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 1.66666666667 2.08333333333 51.5568826822
13.625 13.9166666667 -0.5 -0.25 -2.0 -1.83333333333 2.08333333333 2.5 51.8677175368
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 0.833333333333 1.25 106.264725343
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 1.25 1.66666666667 34.6210107807
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 35.2590668751
13.625 13.9166666667 -0.5 -0.25 -1.83333333333 -1.66666666667 2.08333333333 2.5 25.2316262289
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 0.833333333333 1.25 56.8572081629
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 1.25 1.66666666667 40.5164934337
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 1.66666666667 2.08333333333 41.4608564685
13.625 13.9166666667 -0.5 -0.25 -1.66666666667 -1.5 2.08333333333 2.5 49.9010967633
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 0.416666666667 0.833333333333 23.7772087926
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 0.833333333333 1.25 84.5547161978
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 1.25 1.66666666667 36.1418102519
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 1.66666666667 2.08333333333 28.6537950102
13.625 13.9166666667 -0.5 -0.25 -1.5 -1.33333333333 2.08333333333 2.5 27.1003012551
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 0.833333333333 1.25 67.2698035499
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 1.25 1.66666666667 39.8769450243
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 37.5828180157
13.625 13.9166666667 -0.5 -0.25 -1.33333333333 -1.16666666667 2.08333333333 2.5 12.14616814
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 0.416666666667 0.833333333333 89.3364477594
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 0.833333333333 1.25 69.5470614886
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 1.25 1.66666666667 50.970662174
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 1.66666666667 2.08333333333 28.1081670702
13.625 13.9166666667 -0.5 -0.25 -1.16666666667 -1.0 2.08333333333 2.5 33.222181616
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 0.416666666667 0.833333333333 64.5844547805
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 0.833333333333 1.25 74.9174219373
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 1.25 1.66666666667 55.3419766442
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 1.66666666667 2.08333333333 39.8795039735
13.625 13.9166666667 -0.5 -0.25 -1.0 -0.833333333333 2.08333333333 2.5 15.1101449141
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 0.0 0.416666666667 59.5702045205
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 67.1803363984
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 0.833333333333 1.25 69.5192634441
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 1.25 1.66666666667 53.7778453072
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 43.2584632638
13.625 13.9166666667 -0.5 -0.25 -0.833333333333 -0.666666666667 2.08333333333 2.5 50.6415089128
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 0.833333333333 1.25 71.3322901903
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 1.25 1.66666666667 36.8394314383
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 1.66666666667 2.08333333333 22.6760621327
13.625 13.9166666667 -0.5 -0.25 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 0.833333333333 1.25 41.70647005
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 1.25 1.66666666667 38.2350139522
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 1.66666666667 2.08333333333 19.0375976129
13.625 13.9166666667 -0.25 0.0 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 0.833333333333 1.25 23.3699562081
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 1.25 1.66666666667 38.8567656908
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 57.2512247081
13.625 13.9166666667 -0.25 0.0 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 0.833333333333 1.25 23.8296748906
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 1.25 1.66666666667 31.1192479414
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 1.66666666667 2.08333333333 51.7521475321
13.625 13.9166666667 -0.25 0.0 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 0.833333333333 1.25 90.213233866
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 1.25 1.66666666667 22.6196925672
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 1.66666666667 2.08333333333 42.0865033268
13.625 13.9166666667 -0.25 0.0 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
13.625 13.9166666667 -0.25 0.0 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -0.25 0.0 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -0.25 0.0 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
